BSN,Building,Name,eMail,Internet,Notizen,AktuellerTarif,AktuelleBandbreite,Modified,LetzterTarif,LetzteBandbreite,Latest,LatestSource,Standort,Straße,PLZ,lat,lng,TelekomTarif,TelekomDownload,TelekomUpload,TelekomLTE
11S06,11S06,Selma-Lagerlöf-Schule,sekretariat@11S06.schule.berlin.de,http://www.sprachheilschule-selma-lagerloef.de,,VDSL 100,100,September 2019,,,,,Doppelstandort,Bernhard-Bästlein-Str. 56,10367,52.53183,13.47998,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11S07,11S07,Carl-von-Linné-Schule,sekretariat@linne.schule.berlin.de,,,DSL 16000,16,September 2019,,,,,Hauptstandort,Paul-Junius-Str. 15,10367,52.5217,13.47301,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11S08,11S08,Schule Am Breiten Luch,Sekretariat@11S08.schule.berlin.de,,,DSL 16000,16,September 2019,,,,,Hauptstandort,Am Breiten Luch 19,13053,52.5627,13.5136,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11S12,11S12,Nils-Holgersson-Schule,mail@nils-holgersson-schule-berlin.de,,,DSL 16000,16,September 2019,,,,,Hauptstandort,Otto-Marquardt-Str. 12-14,10369,52.53405,13.47214,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11Y02,11Y02,Johann-Gottfried-Herder-Gymnasium,sekretariat@jgherder.de,http://www.jgherder.de,,VDSL 25,25,September 2019,,,,,Hauptstandort,Franz-Jacob-Str. 8,10369,52.52671,13.467245,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11Y05,11Y05,Hans-und-Hilde-Coppi-Gymnasium,sekretariat@coppi-gym.de,http://www.coppi-gym.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Römerweg 30-32,10318,52.4918,13.52343,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
11Y09,11Y09a,Barnim-Gymnasium,kontakt@barnim-gymnasium.net,http://www.barnim-gymnasium.net,,VDSL 100,100,September 2019,,,,,Hauptstandort,Ahrensfelder Chaussee 41,13057,52.569201,13.549303,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11Y09,11Y09b,Barnim-Gymnasium,,,,VDSL 100,100,September 2019,,,,,2. Anschluss,,,52.570012,13.547932,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11Y09,11Y09c,Barnim-Gymnasium,,,,DSL 16000,16,September 2019,,,,,Filiale,,,,,,,,
11Y10,11Y10,Manfred-von-Ardenne-Gymnasium,info@ardenne-gymnasium.de,http://www.ardenne-gymnasium.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Werneuchener Str. 27-28,13055,52.54188,13.49242,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11Y11,11Y11,Immanuel-Kant-Gymnasium,sekretariat@kant-gymnasium.de,http://www.kant-gymnasium.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Lückstr. 63,10317,52.501956,13.489635,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G01,12G01,Havelmüller-Grundschule,12G01@12G01.schule.berlin.de,http://havelmueller-grundschule.de,,,100,Oktober 2020,,,,,,Namslaustr. 49-57,13507,52.578512,13.284936,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G02,12G02,Grundschule am Schäfersee,schulleitung@schaefersee-grundschule.de,http://www.schaefersee-grundschule.de,,,250,Oktober 2020,,,,,,Baseler Str. 2-6,13407,52.5622,13.3554,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
12G03,12G03,Reginhard-Grundschule,12g03@12g03.schule.berlin.de,http://www.reginhard.cidsnet.de,,,250,Oktober 2020,,,,,,Letteallee 39-41,13409,52.563219,13.370292,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G04,12G04,Till-Eulenspiegel-Grundschule,sekretariat@eulenspiegel-schule-berlin.de,http://www.eulenspiegel-schule-berlin.de,,,100,Oktober 2020,,,,,,Humboldtstr. 8-13,13407,52.5732,13.3423,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G05,12G05,Kolumbus-Grundschule,Kolumbus-Grundschule@t-online.de,http://www.kolumbus-schule.de,,,250,Oktober 2020,,,,,,Büchsenweg 23A,13409,52.57569,13.36622,MagentaZuhause XL,250 MBit/s,40 MBit/s,0
12G06,12G06,Hausotter-Grundschule,hausotter-grundschule@gmx.de,http://hausotter-grundschule.de,,,250,Oktober 2020,,,,,,Hausotterplatz 4,13409,52.56963,13.375634,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12G07,12G07,Mark-Twain-Grundschule,schulleitung@twainmail.de,http://www.twainweb.de,,,250,Oktober 2020,,,,,,Auguste-Viktoria-Allee 95,13403,52.56864,13.3264,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12G09,12G09,Grundschule an der Peckwisch,schulleitung@peckwisch.de,http://www.peckwisch.de,,,100,Oktober 2020,,,,,,Tornower Weg 26-34,13439,52.59299,13.34869,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G10,12G10,Peter-Witte-Grundschule,sekretariat@12g10.schule.berlin.de,http://www.peter-witte-schule.de,,,100,Oktober 2020,,,,,,Rathauspromenade 75,13437,52.5863,13.33039,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
12G11,12G11,Ringelnatz-Grundschule,Ringelnatz-Schule@t-online.de,http://www.ringelnatz-grundschule.de/,,,100,Oktober 2020,,,,,,Wilhelm-Gericke-Str. 7,13437,52.5861,13.33753,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G12,12G12,Borsigwalder Grundschule,sekretariat@borsigwaldergs.de,http://borsigwaldergs.de,,,100,Oktober 2020,,,,,,Miraustr. 100,13509,52.58822,13.30561,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
12G13,12G13,Franz-Marc-Grundschule,sekretariat@fmg.schule.berlin.de,http://www.fmg-tegel.de,,,250,Oktober 2020,,,,,,Treskowstr. 26-31,13507,52.58822,13.2828,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12G14,12G14,Alfred-Brehm-Grundschule,brehm-schule@web.de,http://www.alfred-brehm-schule.de,,,100,Oktober 2020,,,,,,Ascheberger Weg 8A,13507,52.57359,13.28368,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
12G15,12G15,Hoffmann-von-Fallersleben-Grundschule,Sekretariat@hvfg.schule.berlin.de,http://www.fallersleben-grundschule-berlin.de,,,250,Oktober 2020,,,,,,Ziekowstr. 80-88,13509,52.58744,13.29515,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G17,12G17,Ellef-Ringnes-Grundschule,sekretariat@erg.schule.berlin.de,http://www.ellef-ringnes-grundschule.de,,,250,Oktober 2020,,,,,,Im Erpelgrund 11-17,13503,52.60802,13.23202,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G18,12G18,Grundschule am Tegelschen Ort,info@grundschule-tegelort.de,http://www.grundschule-tegelort.de,,,250,Oktober 2020,,,,,,Gerlindeweg 11-23,13505,52.576181,13.228007,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G19,12G19,Münchhausen-Grundschule,muenchhausen-gs@web.de,http://www.muenchhausen-grundschule.de,,,250,Oktober 2020,,,,,,Artemisstr. 22-26,13469,52.60851,13.31718,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G20,12G20,Grundschule am Vierrutenberg,sekretariat@gs-am-vierrutenberg.de,http://www.grundschule-am-vierrutenberg.de,,,100,Oktober 2020,,,,,,Am Vierrutenberg 59-65,13469,52.617516,13.339396,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G21,12G21,Grundschule am Fließtal,buero@gsfliesstal.de,http://www.grundschule-am-fliesstal.de,,,250,Oktober 2020,,,,,,Seebadstr. 42-43,13467,52.61528,13.32062,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G22,12G22,Gustav-Dreyer-Grundschule,schulleitung@gustav-dreyer-schule.de,http://www.gustav-dreyer-schule.de,,,100,Oktober 2020,,,,,,Freiherr-vom-Stein-Str. 31,13467,52.61309,13.30379,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G23,12G23,Victor-Gollancz-Grundschule,schule@gollancz.de,http://www.victor-gollancz-grundschule.de,,,250,Oktober 2020,,,,,,Gollanczstr. 18-24,13465,52.63826,13.28757,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G24,12G24,Renée-Sintenis-Grundschule,Renee.Sintenis@t-online.de,http://www.Renee-Sintenis-Grundschule.de,,,250,Oktober 2020,,,,,,Laurinsteig 39-45,13465,52.63695,13.27237,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G26,12G26,Märkische Grundschule,26.G@staatliche-Europa-schule.de,http://www.staatliche-europa-schule.de,,,100,Oktober 2020,,,,,,Dannenwalder Weg 163-165,13439,52.5952,13.36016,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G27,12G27,Chamisso-Grundschule,info@chamisso-grundschule.de,http://www.chamisso-grundschule.com,,,100,Oktober 2020,,,,,,Senftenberger Ring 27,13435,52.60169,13.35807,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12G28,12G28,Grundschule in den Rollbergen,rollberge@web.de,http://www.rollberge.de,,,250,Oktober 2020,,,,,,Waldshuter Zeile 6,13469,52.609905,13.335731,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G29,12G29,Hermann-Schulz-Grundschule,hermann.schulz.grundschule@googlemail.com,http://www.hermann-schulz-grundschule.de,,,100,Oktober 2020,,,,,,Kienhorststr. 67-79,13403,52.57359,13.32554,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12G30,12G30,Reineke-Fuchs-Grundschule,sekretariat@reineke-fuchs.schule.berlin.de,http://www.reineke-fuchs-grundschule.de/,,,250,Oktober 2020,,,,,,Foxweg 15,13403,52.574,13.30985,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G32,12G32,Charlie-Chaplin-Grundschule,charlie-chaplin.grundschule@web.de,http://charlie-chaplin-grundschule.de,,,250,Oktober 2020,,,,,,Wilhelmsruher Damm 90-94,13439,52.59744,13.36465,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12G33,12G33,Lauterbach-Grundschule,sek.12G33@lauterbach.schule.berlin.de,http://www.lauterbach-schule.de,,,100,Oktober 2020,,,,,,Senftenberger Ring 41,13435,52.603879,13.359443,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
12G34,12G34,Otfried-Preußler-Grundschule,sekretariat@ops.schule.berlin.de,http://www.ops-berlin.de,,,250,Oktober 2020,,,,,,Schulzendorfer Str. 99,13503,52.613129,13.227141,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12K01,12K01,Julius-Leber-Schule,sekretariat@jls-berlin.de,http://www.jls-berlin.de,,,250,Oktober 2020,,,,,,Treskowstr. 26-31,13507,52.58822,13.2828,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12K02,12K02,Bettina-von-Arnim-Schule,info@bettina-schule.de,http://www.bettina-schule.de,,,16,Oktober 2020,,,,,,Senftenberger Ring 49,13435,52.60511,13.35859,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
12K03,12K03,Max-Beckmann-Schule (Integrierte Sekundarschule),schulleitung@m-b-o.net,http://www.m-b-o.net,,,250,Oktober 2020,,,,,,Auguste-Viktoria-Allee 37,13403,52.57153,13.31463,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12K04,12K04,Paul-Löbe-Schule,paul-loebe-schule@gmx.de,http://www.paul-loebe-schule.de,,,100,Oktober 2020,,,,,,Lindauer Allee 23-25,13407,52.57316,13.35461,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12K05,12K05,Gustav-Freytag-Schule (Integrierte Sekundarschule),kontakt@gustav-freytag-schule.berlin,http://www.gustav-freytag-schule.berlin,,,250,Oktober 2020,,,,,,Breitkopfstr. 66-80,13409,52.56976,13.36575,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
12K06,12K06,Benjamin-Franklin-Schule (Integrierte Sekundarschule),info@benjamin-franklin-schule.de,http://www.benjamin-franklin-schule.de,,,250,Oktober 2020,,,,,,Sommerfelder Str. 5-7,13509,52.581447,13.300983,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12K07,12K07,Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,12K07@12K07.schule.berlin.de,http://www.jeankraemerschule.de,,,100,Oktober 2020,,,,,,Alt-Wittenau 8-12,13437,52.58995,13.33545,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
12K09,12K09,Carl-Benz-Schule (Integrierte Sekundarschule),sek@cbo-iss.de,,,,250,Oktober 2020,,,,,,Heidenheimer Str. 53-54,13467,52.615646,13.298748,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
12K10,12K10,Carl-Bosch-Schule,buero.cabo@t-online.de,http://www.carlbosch.de,,,100,Oktober 2020,,,,,,Frohnauer Str. 74-80,13467,52.62349,13.29375,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12K11,12K11a,Albrecht-Haushofer-Schule,sekretariat@12k11.schule.berlin.de,http://www.albrecht-haushofer-schule.de,,,100,Oktober 2020,,,,,,Kurzebracker Weg 40-46,13503,52.61914,13.22771,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12K11,12K11b,Albrecht-Haushofer-Schule,,,,,250,Oktober 2020,,,,,Filiale,,,,,,,,
12K12,12K12a,Campus Hannah Höch (Gemeinschaftsschule),12K12@12K12.schule.berlin.de,http://www.campus-hannah-hoech.de,,,100,Oktober 2020,,,,,,Finsterwalder Str. 52-56,13435,52.601189,13.344640,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12K12,12K12b,Campus Hannah Höch (Gemeinschaftsschule),,,,,250,Oktober 2020,,,,,2. Anschluss,,,52.600521,13.343473,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12S01,12S01,Stötzner-Schule,verwaltung@stoetznerschule-berlin.de,http://www.stoetznerschule-berlin.de,,,250,Oktober 2020,,,,,,Tietzstr. 26-28,13509,52.584273,13.304873,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12S03,12S03,Lauterbach-Schule,sek.12S03@lauterbach.schule.berlin.de,http://www.lauterbach-schule.de,,,100,Oktober 2020,,,,,,Senftenberger Ring 41,13435,52.603879,13.359443,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
12S04,12S04,Schule am Park,schule.am.park@web.de,http://www.schule-am-park-berlin.de,,,250,Oktober 2020,,,,,,Eichborndamm 276-284,13437,52.594285,13.330313,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12S05,12S05,Wiesengrund-Schule,wiesengrund-schule@t-online.de,,,,100,Oktober 2020,,,,,,Frohnauer Str. 74-80,13467,52.62349,13.29375,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12S06,12S06,Toulouse-Lautrec-Schule,sekretariat@toulouse-lautrec-schule.de,http://www.toulouse-lautrec-schule.de,,,100,Oktober 2020,,,,,,Miraustr. 120-126,13509,52.58901,13.30389,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12Y01,12Y01,Friedrich-Engels-Gymnasium,feg@freenet.de,http://www.feg.berlin,,,250,Oktober 2020,,,,,,Emmentaler Str. 67,13407,52.56959,13.35743,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12Y02,12Y02,Europäisches Gymnasium Bertha-von-Suttner,verwaltung@bertha-von-suttner.de,http://www.bertha-von-suttner.de,,,250,Oktober 2020,,,,,,Reginhardstr. 172,13409,52.57145,13.36873,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12Y03,12Y03,Humboldt-Gymnasium,sekretariat@humboldtschule-berlin.eu,http://www.humboldtschule-berlin.de,,,250,Oktober 2020,,,,,,Hatzfeldtallee 2-4,13509,52.59176,13.28891,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12Y04,12Y04,Gabriele-von-Bülow-Gymnasium,info@gvb-berlin.de,http://www.gvb-berlin.de,,,100,Oktober 2020,,,,,,Tile-Brügge-Weg 63,13509,52.592148,13.297061,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
12Y05,12Y05,Georg-Herwegh-Gymnasium,mail@herwegh-gymnasium.de,http://www.herwegh-gymnasium.de,,,250,Oktober 2020,,,,,,Fellbacher Str. 18-19,13467,52.616834,13.303382,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
12Y06,12Y06,Schulfarm Insel Scharfenberg,verwaltung@insel-scharfenberg.de,http://www.insel-scharfenberg.de,,,100,Oktober 2020,,,,,,Schwarzer Weg 101-105,13505,52.574383,13.247293,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
12Y07,12Y07a,Romain-Rolland-Gymnasium,sekretariat@roromail.de,http://www.romain-rolland-gymnasium.eu,,,100,Oktober 2020,,,,,,Place Moliere 4,13469,52.598998,13.317865,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
12Y07,12Y07b,Romain-Rolland-Gymnasium,,,,,100,Oktober 2020,,,,,Filiale,Place Moliere 1,13469,52.600319,13.318961,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
12Y08,12Y08,Thomas-Mann-Gymnasium,sekretariat@tmgberlin.de,http://www.tmgberlin.de,,,100,Oktober 2020,,,,,,Königshorster Str. 10,13439,52.59848,13.35224,MagentaZuhause L,100 MBit/s,50 MBit/s,300 MBit/s
